ZIP,Population_log_ratio,Under 5 years_log_ratio,5 to 9 years_log_ratio,10 to 14 years_log_ratio,15 to 19 years_log_ratio,20 to 24 years_log_ratio,25 to 29 years_log_ratio,30 to 34 years_log_ratio,35 to 39 years_log_ratio,40 to 44 years_log_ratio,45 to 49 years_log_ratio,50 to 54 years_log_ratio,55 to 59 years_log_ratio,60 to 64 years_log_ratio,65 to 69 years_log_ratio,70 to 74 years_log_ratio,75 to 79 years_log_ratio,80 to 84 years_log_ratio,85 years and over_log_ratio,cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,pca_1,pca_2
24441,-0.136504267,-0.207312086,0.094310679,0.287682072,-0.336472237,0.110862593,0.327756124,0,0.396248453,-0.531391901,-0.194488296,-0.320565664,0.048318577,-0.273083273,-0.829622349,-0.118657544,-0.164303051,-1.851351566,-0.632522559,0,0.999471948,0,0,4.97E-10,0.000528052,-0.474713573,0.399350019
24442,-0.067822596,0.980829253,0,2.397895273,0,0,0.080042708,0,0,-1.386294361,1.098612289,-0.510825624,-2.708050201,-1.232143681,0,0,0,2.302585093,0,3,1.55E-87,0,0,0.999999726,2.74E-07,-0.944169823,0.090112838
24445,0.108936432,-0.510825624,2.363209715,1.517870719,0.776528789,-0.685874421,-0.795562186,2.277267285,-1.791759469,1.617406082,-1.504077397,0.075035186,0.641090819,0.090971778,-0.10648348,-0.036813973,0.234572247,-1.637608789,-0.405465108,4,1.73E-64,0,0,0.029089091,0.970910909,0.135305756,-1.880781671
24448,-0.249385787,0.559615788,-0.287682072,0.526093096,-1.568615918,1.504077397,0.241162057,0.133531393,-1.386294361,0.36772478,-0.693147181,-0.080042708,0.587786665,-1.504077397,-0.826678573,0.405465108,1.098612289,-0.559615788,-3.17805383,4,1.25E-30,0,0,0.090965361,0.909034639,-0.53064485,0.679467706
24450,0.128664004,0.076655744,0.700990358,-0.391240117,0.344969211,0.621621521,0.720747829,0.100804699,-0.813824574,0.971495286,0.310613014,-0.341927087,0.238833767,-0.288334601,-0.025752496,-0.581843111,-0.443616874,0.058181955,-1.079491247,0,0.506429408,0,0,2.76E-06,0.493567833,0.448394137,-0.106564257
24457,0.27029033,0,0,1.791759469,0,3.465735903,0,0,3.433987204,-2.079441542,0,-0.672093771,3.33220451,0,0.510825624,-1.791759469,0.492476485,2.268683541,-2.564949357,3,1.20E-172,0,0,1,5.50E-13,2.192253186,1.685786302
24458,-0.173271721,-2.197224577,0,-2.302585093,-1.791759469,0,0,-2.302585093,1.945910149,2.833213344,-1.386294361,-0.200670695,0.864997437,-1.287854288,0.492476485,-1.386294361,-0.15415068,0,1.098612289,3,3.66E-137,0,0,0.999999999,9.10E-10,-0.424486207,0.050004474
24459,0.279122819,0,-4.007333185,0,-3.828641396,4.521788577,0,0,0,-0.1198012,4.110873864,-3.465735903,1.148622709,0.046520016,0.88238918,0.302280872,3.496507561,-2.63905733,0,3,0,0,0,1,2.98E-34,2.050314726,4.83791106
24460,0.168335315,0,0,3.33220451,0,0,0.041385216,-3.850147602,0.200670695,0,0.510825624,1.598855803,1.562185028,-0.802346473,-0.492476485,0.472906389,-0.3254224,0,0,3,2.26E-83,0,0,0.999999935,6.47E-08,-0.041670111,-0.223735702
24464,-1.196592697,0,0,0,3.044522438,0,0,0,0,-0.693147181,0,-2.397895273,0,2.397895273,-2.995732274,0.167054085,0.693147181,0,-5.003946306,2,0,0,1,3.25E-36,3.00E-89,-1.946057879,-0.016034792
24465,-0.279920067,2.00148,-0.804372816,-2.00148,-0.916290732,-0.521296924,1.236762627,-0.510825624,0.064538521,-0.133531393,0.441832752,-0.931558204,-0.360002734,-0.230523659,0.17246926,0.061368946,-0.671640975,1.558144618,-2.47443535,4,1.71E-33,0,0,0.009431801,0.990568199,-0.561755839,1.28232732
24467,-0.170036935,1.076139433,-0.858939435,-1.418043059,-0.494296322,-0.310154928,1.871802177,-1.252762968,-0.139112802,-0.180943197,-2.890371758,-0.249304377,-0.990398704,0.515813165,-0.202711512,1.32175584,0,2.944438979,0,3,1.80E-97,0,0,0.999872416,0.000127584,-1.189675013,-1.133268069
24471,-0.040620969,-0.251314428,0.559615788,0.810930216,1.590206551,-0.780158558,-0.984498982,-0.057158414,0.453917491,0.060624622,0,-0.435318071,-0.099372474,-0.58451334,1.95683922,-0.864997437,-1.52846885,2.995732274,0,4,1.02E-37,0,0,0.004967187,0.995032813,-0.004895272,-0.297584772
24472,0.122207542,0,-2.48490665,0.644357016,0.188052232,-2.079441542,1.016934258,4.820281566,-2.397895273,-0.313657559,-0.762140052,1.351608803,-0.205852054,-0.108213585,-0.065751378,0.532216814,-3.80666249,4.574710979,0.3074847,3,1.27E-199,0,0,1,2.14E-16,0.220776887,-2.356967763
24473,-0.215786713,-2.890371758,0.587786665,1.335001067,-0.204794413,2.302585093,-3.891820298,0.756326082,0,-2.708050201,2.48490665,-0.257829109,-1.119231576,-0.570544858,0,0.039220713,-0.136575535,0.023530497,-0.897941593,3,7.63E-178,0,0,1,6.34E-12,-0.466730175,1.636974138
24474,0.165365751,-0.661398482,-1.098612289,2.772588722,0.389464767,0,-2.890371758,0.693147181,3.555348061,-1.791759469,0,3.663561646,3.850147602,-3.784189634,-1.791759469,0.476924072,0,-2.079441542,-0.741937345,3,2.93E-271,0,0,1,9.97E-32,1.062354279,1.826766756
24476,-0.18698357,0,-0.042559614,2.772588722,0,0,-3.433987204,3.295836866,0,0,0,0.374693449,0,-0.546543706,0,0,0,-2.772588722,-2.708050201,3,7.13E-112,0,0,0.99999991,9.04E-08,-0.183364956,-0.004771234
24477,-0.052532118,-1.224806891,0.627395803,0.198903911,0.591983943,0.340604474,-0.313049286,-0.06031979,-1.154557445,0.206518665,-0.218067398,0.115791853,0.220787838,-0.300965548,-0.180883742,0.313215374,-0.276558487,-0.545337676,0.336472237,4,0.007810556,0,0,4.37E-06,0.992185078,-0.202420379,-0.366326604
24479,0.067881143,1.395183309,-0.465757338,3.33220451,3.912023005,2.008823974,-5.384495063,0.805942675,-0.176930708,1.386294361,1.446918983,-0.552068582,-0.67688666,-0.065597282,0.372049111,-0.055569851,-3.465735903,-2.197224577,-0.055569851,3,3.61E-236,0,0,1,1.32E-19,0.054988119,-0.239272091
24482,0.191182199,0.035846132,0.152839204,-0.387115969,1.134203234,-0.470003629,0.823451723,0.708035793,0.327347329,0.781115954,0.748990917,0.411814336,-0.252765807,0.068267971,0.245672664,0.237328186,0.264151575,-1.192138347,-3.737669618,4,4.59E-16,0,0,1.66E-05,0.999983434,0.957036879,0.107102279
24483,0.294564412,0.794929875,3.951243719,-3.401197382,0,0.595983432,-0.659245629,0.241162057,-2.397895273,-1.836211232,0.429856561,-0.302280872,4.343805422,-3.17805383,3.610917913,3.401197382,0,0,-2.944438979,3,4.684e-321,0,0,1,5.92E-43,1.874683503,4.592569343
24484,-0.043017385,2.397895273,-0.802346473,0,-3.610917913,-3.091042453,0.534082486,0.149531734,1.609437912,0,0.192903666,3.218875825,-2.772588722,0.578077851,-2.772588722,0,2.63905733,0.635988767,0.146603474,3,1.15E-213,0,0,1,1.15E-21,-1.148599068,-1.560110823
24485,-0.192236014,-3.218875825,-2.944438979,0,2.397895273,-2.397895273,0,0,-3.044522438,3.044522438,-1.16315081,0.606135804,0,0.693147181,-0.546543706,-0.875468737,2.708050201,0.530628251,0,3,1.20E-147,0,0,0.999999981,1.87E-08,-0.706098924,-2.699601751
24486,0.130419951,0.15415068,0.409289205,-0.09333194,0.042559614,5.379897354,0.843720039,-0.039740329,-0.256719847,-0.004597709,0.210295409,-1.77357715,0.338773734,-0.911628719,0.421213465,0.167991731,-0.174353387,1.540445041,-1.134979933,3,2.99E-81,0,0,0.999984195,1.58E-05,1.263436361,1.308904138
24487,0.036749542,0,2.708050201,0,0,-3.33220451,2.833213344,-0.167054085,0,0,0,-2.890371758,-2.564949357,0.085766822,0.594707108,0,0.148420005,2.708050201,0,3,5.48E-135,0,0,1,2.59E-14,-1.213211774,-0.694914872
24501,-0.111361801,0.112117298,0.037203415,0.339100987,-0.203272757,-0.122102697,0.146303258,0.206178017,-0.266828236,0.00292826,-0.020741484,-0.345158502,-0.230404576,-0.122120685,-0.424688433,-0.515027311,-0.558974968,-1.01253768,-1.16315081,0,0.999999336,0,0,2.75E-13,6.64E-07,-0.49015153,-0.006205575
24502,-0.123539793,0.041210269,0.468478076,-0.259408415,-0.405784342,0.025724132,-0.109625353,0.034509981,-0.042395559,-0.120185151,0.009434032,-0.086335701,-0.200408675,-0.06720875,-0.361312063,-0.446064443,-0.024962295,-1.069260077,-0.421465449,0,0.999999801,0,0,5.63E-14,1.99E-07,-0.38856172,0.17319102
24503,-0.123913645,-0.017558312,0.481483665,-0.096331109,-0.172400262,-0.642716327,-0.057777801,0.082571154,-0.511446549,0.090971778,-0.36410583,-0.26650125,-0.025053502,-0.232313857,0.082691716,0.055059777,-0.292069419,-0.505094949,0.127531059,0,0.999981438,0,0,7.29E-12,1.86E-05,-0.516952425,-0.046183762
24504,-0.111333114,0.547898108,-0.228412664,-0.766478454,0.311677578,0.209271049,0.067911206,-0.313324503,0.330086972,-0.312728104,-0.156452177,-0.044016885,-0.089895004,-0.04403227,-1.051695369,-0.469497428,-0.164755233,1.011600912,-0.773189888,4,0.035197094,0,0,2.01E-06,0.964800896,-0.418937301,0.08614829
24517,-0.080688911,0.320359098,-0.337943907,0.433635985,0.238751449,-0.131769278,0.267376806,-0.18099793,-0.070826053,0.512951023,-1.060871961,-0.058648727,-0.510825624,-0.504556011,-0.255933374,0.718593846,0.431344556,-1.228665417,-0.149531734,4,0.000376473,0,0,3.83E-06,0.999619699,-0.506234301,-0.300325631
24520,0.075962432,-3.761200116,-0.123613956,2.233592222,3.33220451,-3.526360525,1.252762968,3.044522438,-0.279960026,-1.491654877,0.559615788,-0.866810675,0.750966751,0.435862585,-0.722134717,-0.218689201,-0.25841169,0.7282385,0,3,1.35E-139,0,0,0.999994431,5.57E-06,0.303782035,-1.131569961
24521,0.023079622,-0.090246878,0.285018955,0.612295084,0.013698844,-0.633359262,0.332342843,0.551085298,-0.611104758,-0.041576427,0.507149149,-0.141313533,0.006944472,0.051293294,-0.074747427,-0.298005956,-0.28611835,-0.619039208,0.093818755,0,0.987125729,0,0,8.47E-09,0.012874263,0.013199423,-0.143200143
24522,-0.11842243,-0.509966886,0.362010479,0.072320662,-0.186775907,0.034094211,-0.391413355,-0.331831857,0.527847311,-0.163629424,-0.402897713,-0.516822643,-0.052079149,0.213476725,-0.350361349,0.066249386,-0.321018493,-0.253314429,-0.524326311,0,0.999835752,0,0,1.84E-10,0.000164248,-0.512213476,0.001085255
24523,-0.087103556,-0.072412578,0.476305103,-0.811572271,0.168735888,0.225485865,0.057041938,-0.144543372,-0.984853403,-0.041672696,0.260065413,-0.309845762,-0.205668921,0.297036678,-0.123653709,-0.175134332,-0.470736498,-0.491594262,-0.326169505,0,0.991424927,0,0,1.19E-08,0.008575061,-0.286453819,0.090495595
24526,-0.271011632,-3.295836866,-0.693147181,1.006804739,-1.386294361,0.737598943,-0.616186139,-2.833213344,-0.369747026,0.067822596,-0.836248024,-1.307157041,0.352821375,0.189242,1.295322583,-0.653926467,-3.610917913,0.15415068,-0.526093096,3,6.95E-118,0,0,1,3.37E-11,-1.534354599,-0.314836915
24527,-0.133190503,1.217671649,-0.471714494,1.020523852,-0.238411023,0.0102565,0.10146946,-0.585258219,-0.602996084,-0.065751378,-0.234193388,-0.232331977,-0.860201265,-0.436605349,-0.054558984,-0.428193359,-0.776528789,1.408767217,-0.405465108,4,8.93E-08,0,0,7.84E-06,0.999992075,-0.882048221,-0.377050945
24528,-0.320960534,-1.631416819,0.127155175,0.052643733,-0.391360502,-0.489548225,-0.405465108,-0.445739007,-0.892760234,0.360002734,-0.447474516,-0.570544858,-0.492924413,0.379852532,0.100713976,0.008230499,1.181499948,-0.510825624,-1.920068918,4,5.48E-09,0,0,4.42E-05,0.999955798,-0.991071865,-0.299076295
24529,-0.319396048,-3.401197382,-0.590868331,-1.339774345,0.185142433,-1.812378756,3.761200116,-0.449525098,0.980829253,-0.138836445,-1.734601055,-0.344840486,-0.472359343,-1.125280536,1.172039757,-0.027028672,-0.294239473,-0.753771802,-1.034073768,3,4.09E-112,0,0,0.999999999,1.38E-09,-0.546784208,-0.190336383
24530,-0.159792444,0.485507816,-4.077537444,0,2.564949357,0.638087403,1.203972804,-0.330241687,1.199416988,1.098612289,-1.47590652,-0.756326082,0.575364145,-0.510825624,0.21511138,-0.313657559,-0.023530497,-1.575536361,-2.63905733,3,8.39E-75,0,0,0.997748335,0.002251665,0.222820268,0.40540813
24531,0.274617873,1.006238969,-0.189242,0.060624622,1.550014492,0.432354008,-0.056925937,0.408359466,0.985719238,0.655875786,0.431306339,0.641370911,0.582605306,0.063058136,-0.381748581,-0.090596895,-0.387607491,-1.353504538,-0.19948936,4,4.55E-11,0,0,6.14E-06,0.999993861,1.158808265,0.04279418
24534,0.079543082,-0.167054085,0.516690743,-1.945910149,-2.054123734,4.48863637,-0.441832752,3.784189634,-3.610917913,-2.48490665,-0.488352768,-0.652325186,-1.282916007,0.298492989,1.319733595,1.734601055,2.772588722,-0.635988767,-3.828641396,3,9.29E-263,0,0,1,3.25E-18,0.812544574,1.518048251
24536,-0.350202429,0.265703166,-3.044522438,0,0,0,0,0,-3.17805383,0.641853886,-0.287682072,0,0,2.564949357,-2.48490665,0,0,-2.890371758,0,3,3.08E-103,0,0,0.999999988,1.24E-08,-1.285045557,-1.33929246
24538,0.128321429,0.345205917,0.769911197,0.379489622,0.118247828,0.418710335,0.364850389,0.359555407,0.400160056,-0.345158502,0.181317036,0.030420597,-0.649472117,0.373099824,-0.305619773,0.393225053,0.41945135,-0.278713402,-3.931825633,4,5.84E-09,0,0,3.98E-06,0.999996018,0.287243237,0.010815539
24539,-0.043802623,0,0,0,0,0,0,-3.555348061,0,0,0,1.945910149,2.564949357,-2.197224577,0.663294217,0,0.348306694,0,0,3,1.85E-99,0,0,0.999999999,7.39E-10,0.193651343,1.26441084
24540,-0.217300715,-0.040255262,0.064990382,-0.348638226,0.049545737,0.044694087,0.13027383,-0.256671836,0.02117228,-0.289392937,-0.130178714,-0.313754313,-0.202542341,-0.381443065,-0.305783337,-0.354592778,-0.471262283,-1.025281016,-0.864821397,0,0.999998525,0,0,6.96E-13,1.48E-06,-0.618936639,0.405553767
24541,-0.087766647,-0.264565639,0.368027581,-0.096803832,0.443431706,0.074107972,-0.151858112,0.00240674,-0.161376145,0.182619664,-0.366569545,-0.151322245,-0.205852054,-0.228579484,0.054230154,-0.138919237,-0.320956861,-0.350287547,-0.912933146,0,0.999998669,0,0,4.63E-13,1.33E-06,-0.286164641,-0.123336033
24549,0.133462482,0.703958097,-0.476234179,1.396244692,0.559615788,0.916290732,0.482252251,0.025001302,-0.358508125,-0.451135145,-0.261155318,0.452556716,0.191055237,0.395514777,-0.155414104,-0.537142932,-0.262364264,-0.583146285,-0.559615788,4,1.47E-05,0,0,7.20E-06,0.9999781,0.36809033,-0.521526606
24550,-0.022358655,0.161119349,-0.006896579,-0.269444485,0.790310929,-0.558044696,0.559615788,-0.189490046,0.070989061,-0.228593156,0.223143551,-0.276253377,-1.146343691,0.239479971,0.537583073,0.194972674,-0.69937773,-1.37003384,0.703509968,4,2.77E-07,0,0,2.70E-05,0.999972708,-0.221899112,0.008361447
24551,-0.026262013,0.087519378,0.455849415,-0.204004211,0.130988659,-0.399256662,0.098053666,-0.19841277,0.389521458,0.046838944,-0.068992871,0.038661987,-0.378808516,0.097879774,0.043544294,-0.013793322,-0.600170724,-0.126040721,-0.604419065,0,0.99999704,0,0,1.29E-12,2.96E-06,-0.187037626,-0.149771381
24553,0.063012968,-0.736632292,-0.575364145,1.183770097,0.396881364,0.476339448,0.955511445,0.064538521,2.4765384,-0.329181803,-4.343805422,0.607787332,-1.188468618,0.137783702,-0.383958903,-0.163629424,0.840783179,0.587786665,0.559615788,3,3.68E-134,0,0,0.999999997,2.65E-09,-0.586300755,-2.34757406
24554,-0.020455259,0.169899037,0.570544858,-1.286921887,-0.303682414,0.351397887,-0.029558802,-0.030305349,-0.3254224,0.25562014,0.087968773,0.499562431,-0.11170399,-0.147452731,-0.364337817,-0.387765531,0.656779536,0.175204089,-0.346870944,0,0.985755435,0,0,5.40E-08,0.014244512,0.061973158,0.081211176
24555,-0.000888494,-0.56991454,-0.880888805,0.749236647,-0.820980552,0.328504067,-0.344096162,-0.032789823,0.062131781,0.060624622,-0.921405833,0.938269639,0.756326082,-1.182695406,-0.115512887,1.199416988,1.216395324,0.446287103,-0.567984038,4,8.83E-16,0,0,0.001409041,0.998590959,0.086601832,0.15036593
24556,-0.173953307,0.336472237,-0.766008529,-0.679901954,0.090971778,-0.273293335,-0.396881364,-1.963609726,0.764098917,-0.693147181,-0.039220713,0.041303806,-0.138150338,0.012270093,0.150282203,-0.400622484,0.129211731,-0.188052232,-3.044522438,4,3.20E-19,0,0,2.59E-05,0.999974128,-0.751212903,0.87715144
24557,-0.037818011,-0.59700332,0.212435537,0.13950156,0.323903336,0.184991785,0.338023827,-0.120048042,0.152721087,-0.115684399,0.98394938,-0.299619273,-0.107555906,-0.11555338,-0.197489778,-0.644997837,0.045937095,-0.529517757,-0.927654491,4,0.010062771,0,0,1.34E-06,0.989935888,0.139568185,0.415123585
24558,0.014341836,1.228665417,0.096849826,-0.31563815,-0.515360779,-0.339867826,0.539714634,0.780158558,-0.205443974,0.918059079,-1.37003384,-0.177280135,0.162930367,0.326268066,-0.085713518,-0.624404028,0.202417421,0.666478933,-0.268889573,4,5.01E-16,0,0,3.94E-05,0.999960584,-0.056876459,-0.873021269
24562,-0.566733256,-3.988984047,0,-0.47957308,-0.385662481,0,-4.17438727,3.465735903,0.080042708,0.133531393,0,-3.33220451,-0.785928914,0.532216814,-0.641853886,-0.133531393,-2.48490665,-3.044522438,2.079441542,3,4.09E-226,0,0,1,1.91E-18,-1.790224916,0.433739569
24563,-0.001548587,0.216223108,-0.018349139,0.300657231,0.438913042,-0.693147181,0.718044732,0.513561604,-0.389204587,0.080042708,-0.075637414,-0.683229744,-0.077625162,0.882688985,-0.578830353,0.497173535,-0.3801473,0.171850257,-1.704748092,4,2.10E-05,0,0,7.04E-06,0.999971954,-0.136344467,-0.45635579
24565,-0.22625674,-0.462623522,-1.285198244,-0.245122458,-0.348306694,1.178654996,-1.139434283,1.481604541,-1.992430165,2.944438979,0.594707108,-0.572519193,-0.498991166,-0.239229689,0.405465108,0.32090772,-0.313657559,0.382992252,0.182321557,3,1.09E-62,0,0,0.999363573,0.000636427,0.120037887,-0.498115188
24566,-0.219578485,-0.993251773,-0.122602322,-0.27029033,-0.530628251,1.053149915,-3.496507561,0.287682072,-1.945910149,-0.745332934,-1.12134054,-0.2135741,1.927891644,-1.366360146,0.223143551,-0.426084395,0.251314428,3.044522438,-1.446918983,3,4.69E-125,0,0,0.999997497,2.50E-06,-0.899520079,0.739748817
24569,0.16193282,0.233614851,3.80666249,4.770684624,-2.803360381,0,-3.218875825,1.32175584,-0.546543706,1.299282984,0.493814278,0.724895879,-0.287682072,-1.408767217,-1.665007764,0.502628857,0.693147181,3.218875825,-2.397895273,3,1.34E-204,0,0,1,1.35E-20,-0.600385409,-1.591135527
24570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999971,0,0,6.22E-15,2.94E-08,0.016344498,0.007499312
24571,-0.109263504,-0.014388737,0.126751706,-1.395863812,-1.060871961,-0.994622575,1.287854288,0.670157662,-0.386772975,0.980829253,-1.619909212,1.121734706,0.059898142,0.710538923,-1.483668525,-0.14389418,0.211309094,-1.955388893,0.780158558,4,2.64E-45,0,0,0.02044209,0.97955791,-0.424213998,-1.431740626
24572,-0.069436938,0.139592752,-0.384845821,0.445356437,0.519781936,-0.015552413,-0.305107489,-0.069700335,0.021904835,0.137783702,-0.277996767,0.087609642,-0.045198138,-0.319052952,-0.007633625,-0.135145077,-0.440556428,-0.58441398,-0.693147181,0,0.999999455,0,0,1.74E-13,5.45E-07,-0.241818567,-0.064225416
24574,-0.130389158,-0.084557388,-1.267688619,-0.762140052,0.435318071,1.085189268,0.796525535,-1.150284299,-0.26731477,0.328504067,-0.60185576,-0.399386062,-0.117783036,-0.050189745,-0.155870371,-0.922721622,0.008888947,-0.12419038,-0.352220594,4,3.01E-11,0,0,7.89E-05,0.999921073,-0.33674233,0.030360496
24577,-0.0647403,0.089856329,-0.066939483,0.619815907,-1.429969425,0.136575535,-0.891598119,0.90371195,-0.386047022,-0.99852883,0.506269807,0.128617378,-0.319698286,-0.327687407,-0.022223137,-0.200670695,0.233993567,0.225161715,-0.693147181,4,5.51E-14,0,0,2.17E-05,0.999978283,-0.311571133,0.486712921
24578,0.042111485,1.488077055,-0.422856851,1.287854288,3.828641396,1.011600912,-1.777773227,1.293921041,-1.712978591,4.343805422,-0.863046217,-1.673976434,0.393042588,-0.146603474,0.88238918,-0.382992252,-3.218875825,0,0.328504067,3,1.44E-184,0,0,1,7.18E-13,0.372578207,-1.712386146
24579,0.322773392,-2.63905733,0.693147181,0.44895022,1.452985736,0.405465108,0,-0.318453731,0,-0.392042088,1.252762968,-0.448024723,0.174353387,-0.083381609,0.223143551,-0.071458964,0.503905181,0,0,4,1.76E-44,0,0,0.186795982,0.813204018,0.835454146,0.280505042
24580,0.103540679,0.810930216,-3.36729583,1.32175584,0.223143551,-3.80666249,3.33220451,2.564949357,-3.091042453,2.397895273,-0.693147181,0.473784352,-1.312186389,1.712978591,1.170071253,-0.575364145,-2.890371758,0,0,3,1.50E-216,0,0,1,1.01E-18,-0.075297091,-3.406844266
24581,-3.33220451,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33220451,0,0,0,0,3,0,0,0,1,0,-4.423486763,0.197225706
24586,-0.100534366,-0.458307589,-0.036663984,-0.536304709,-0.110348057,0.054808236,-0.348306694,0.25489225,-1.15618214,-0.566995895,0.171422266,0.141313533,0.033901552,-0.121889818,0.516396669,-0.124790773,-0.121607132,0.348306694,-4.718498871,4,7.01E-22,0,0,1.42E-05,0.999985838,-0.237758529,0.485781316
24588,0.019013518,0.078471615,0.203047687,-0.285587831,-0.14518201,0.790410486,-0.474318207,-0.158384984,0.284104251,-0.005347606,0.166235419,-0.176557852,-0.113728765,0.96108249,-0.050261835,-0.097163748,-0.110000895,-0.161268148,-0.609765572,0,0.992167144,0,0,5.95E-08,0.007832796,0.178645961,-0.0377828
24589,0.349643915,1.243794299,-0.571450246,1.270462546,1.269760545,-0.657640492,1.655423026,-1.098612289,0.768784595,0.686274301,-0.53467684,0.437213806,0.340325806,0.610080582,0.363965377,-0.159064695,-0.84729786,-2.564949357,-0.187211542,4,4.03E-27,0,0,0.003856601,0.996143399,0.695921316,-0.717050779
24590,-0.142767367,0.531444911,0.405465108,-0.308947563,-0.211649172,-1.382863826,-0.259511195,0.269128665,-0.377588739,0.280168889,0.156569061,-0.132324877,-0.107469109,-0.450279124,-0.094452179,-0.175204089,-0.298731909,-0.85105021,-0.437213806,0,0.997296095,0,0,3.78E-09,0.002703901,-0.598743249,0.23569021
24592,-0.322118822,-0.008602204,-0.124659174,-0.251914849,-0.567669523,0.295845383,-0.364720486,-0.169292057,-0.559615788,0.007547206,-0.007926065,-0.065305098,-0.491938706,-0.301048434,-0.688864519,-0.301809452,-0.287682072,-1.3100939,-1.927891644,0,0.999494742,0,0,8.75E-10,0.000505257,-0.958319097,0.273643417
